sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,position,label,cluster_description
204077.0,https://sofifa.com/player/204077/mbaye-niang/200002,M. Niang,M'Baye Babacar Niang,24.0,1994-12-19,188.0,83.0,Senegal,Stade Rennais FC,French Ligue 1,1.0,77.0,81.0,12000000.0,40000.0,"ST, LM",Right,2.0,4.0,3.0,High/Medium,Normal,Yes,24900000.0,,RS,11.0,,2019-05-31,2023.0,,,89.0,76.0,68.0,80.0,31.0,65.0,,,,,,,"Flair, Speed Dribbler (AI)",67.0,74.0,64.0,70.0,72.0,82.0,68.0,66.0,58.0,82.0,86.0,92.0,82.0,67.0,64.0,86.0,70.0,65.0,70.0,73.0,50.0,30.0,78.0,72.0,75.0,69.0,,24.0,20.0,4.0,6.0,4.0,4.0,4.0,76+2,76+2,76+2,77+0,78+0,78+0,78+0,77+0,76+2,76+2,76+2,75+2,67+2,67+2,67+2,75+2,56+2,51+2,51+2,51+2,56+2,52+2,45+2,45+2,45+2,52+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
223245.0,https://sofifa.com/player/223245/brian-fernandez/200002,B. Fernández,Brian Leonel Fernández,24.0,1994-09-26,175.0,70.0,Argentina,Portland Timbers,USA Major League Soccer,1.0,77.0,81.0,12000000.0,10000.0,"ST, RM",Right,1.0,4.0,3.0,High/Medium,Lean,No,18900000.0,#Acrobat,ST,7.0,,2019-05-06,2024.0,,,88.0,76.0,71.0,78.0,29.0,63.0,,,,,,,"Flair, Technical Dribbler (AI)",66.0,78.0,66.0,76.0,64.0,77.0,73.0,65.0,67.0,76.0,90.0,87.0,90.0,74.0,86.0,83.0,82.0,74.0,61.0,70.0,51.0,24.0,80.0,72.0,60.0,74.0,,26.0,22.0,9.0,10.0,16.0,7.0,13.0,76+2,76+2,76+2,77+0,78+0,78+0,78+0,77+0,77+2,77+2,77+2,76+2,69+2,69+2,69+2,76+2,56+2,52+2,52+2,52+2,56+2,52+2,44+2,44+2,44+2,52+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
198719.0,https://sofifa.com/player/198719/nathan-redmond/200002,N. Redmond,Nathan Redmond,25.0,1994-03-06,173.0,69.0,England,Southampton,English Premier League,1.0,77.0,80.0,11000000.0,50000.0,"LM, LW, CF",Right,2.0,3.0,4.0,High/Medium,Lean,Yes,21700000.0,#Acrobat,LS,22.0,,2016-07-01,2021.0,,,84.0,71.0,71.0,82.0,27.0,52.0,,,,,,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI)",74.0,69.0,33.0,73.0,55.0,82.0,69.0,65.0,61.0,79.0,87.0,82.0,90.0,69.0,88.0,80.0,42.0,71.0,50.0,75.0,38.0,30.0,75.0,73.0,57.0,68.0,,26.0,30.0,12.0,14.0,16.0,6.0,10.0,70+2,70+2,70+2,77+0,75+0,75+0,75+0,77+0,76+2,76+2,76+2,76+2,68+2,68+2,68+2,76+2,57+2,51+2,51+2,51+2,57+2,52+2,39+2,39+2,39+2,52+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
216258.0,https://sofifa.com/player/216258/ihlas-bebou/200002,I. Bebou,Ihlas Bebou,25.0,1994-04-23,183.0,72.0,Togo,TSG 1899 Hoffenheim,German 1. Bundesliga,1.0,77.0,80.0,11000000.0,40000.0,"RW, ST, LW",Right,1.0,3.0,4.0,Medium/Medium,Lean,Yes,19500000.0,#Speedster,RS,9.0,,2019-07-01,2023.0,,,93.0,70.0,66.0,81.0,33.0,64.0,,,,,,,Speed Dribbler (AI),68.0,74.0,55.0,73.0,63.0,83.0,63.0,46.0,53.0,78.0,91.0,95.0,83.0,73.0,75.0,66.0,69.0,78.0,64.0,64.0,43.0,31.0,74.0,68.0,67.0,66.0,,35.0,33.0,10.0,11.0,12.0,11.0,11.0,73+2,73+2,73+2,77+0,76+0,76+0,76+0,77+0,75+2,75+2,75+2,76+2,67+2,67+2,67+2,76+2,60+2,53+2,53+2,53+2,60+2,56+2,46+2,46+2,46+2,56+2,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
225878.0,https://sofifa.com/player/225878/cecilio-dominguez/200002,C. Domínguez,Cecilio Andrés Domínguez Ruiz,24.0,1994-08-11,179.0,70.0,Paraguay,Independiente,Argentina Primera División,1.0,77.0,80.0,11500000.0,20000.0,"LM, LW, CAM",Right,1.0,2.0,4.0,High/Medium,Normal,No,17000000.0,,LW,11.0,,2019-01-24,2023.0,SUB,19.0,81.0,71.0,73.0,77.0,44.0,70.0,,,,,,,"Finesse Shot, Speed Dribbler (AI)",72.0,71.0,56.0,76.0,63.0,77.0,68.0,71.0,71.0,77.0,83.0,80.0,78.0,71.0,71.0,73.0,68.0,82.0,68.0,71.0,58.0,45.0,75.0,74.0,71.0,74.0,,33.0,32.0,15.0,10.0,12.0,15.0,6.0,72+2,72+2,72+2,75+0,75+0,75+0,75+0,75+0,75+2,75+2,75+2,76+2,71+2,71+2,71+2,76+2,63+2,61+2,61+2,61+2,63+2,59+2,53+2,53+2,53+2,59+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
226078.0,https://sofifa.com/player/226078/mahmoud-hassan/200002,Trezeguet,Mahmoud Ahmed Ibrahim Hassan,24.0,1994-10-01,179.0,78.0,Egypt,Aston Villa,English Premier League,1.0,77.0,79.0,11000000.0,50000.0,"LW, RW",Right,3.0,5.0,4.0,High/Medium,Normal,No,21700000.0,,RW,17.0,,2019-07-25,2023.0,LW,7.0,84.0,74.0,73.0,80.0,35.0,65.0,,,,,,,"Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",78.0,75.0,42.0,76.0,63.0,83.0,63.0,63.0,72.0,78.0,82.0,85.0,78.0,69.0,70.0,76.0,65.0,78.0,67.0,76.0,45.0,22.0,69.0,69.0,66.0,74.0,,39.0,27.0,8.0,10.0,15.0,10.0,7.0,72+3,72+3,72+3,77+0,75+0,75+0,75+0,77+0,75+3,75+3,75+3,77+2,70+3,70+3,70+3,77+2,60+3,55+3,55+3,55+3,60+3,55+3,46+3,46+3,46+3,55+3,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
192123.0,https://sofifa.com/player/192123/chris-wood/200002,C. Wood,Chris Wood,27.0,1991-12-07,189.0,92.0,New Zealand,Burnley,English Premier League,1.0,77.0,78.0,10500000.0,40000.0,ST,Right,1.0,3.0,2.0,High/Medium,Normal,Yes,20700000.0,,RS,9.0,,2017-08-21,2021.0,ST,9.0,70.0,76.0,59.0,68.0,40.0,79.0,,,,,,,Power Free-Kick,46.0,77.0,83.0,65.0,69.0,66.0,69.0,64.0,48.0,74.0,65.0,74.0,60.0,75.0,61.0,80.0,77.0,71.0,85.0,71.0,74.0,40.0,79.0,64.0,81.0,77.0,,30.0,29.0,14.0,16.0,16.0,7.0,16.0,76+2,76+2,76+2,68+0,72+0,72+0,72+0,68+0,69+2,69+2,69+2,67+2,63+2,63+2,63+2,67+2,54+2,55+2,55+2,55+2,54+2,53+2,54+2,54+2,54+2,53+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
216700.0,https://sofifa.com/player/216700/maximiliano-meza/200002,M. Meza,Maximiliano Eduardo Meza,26.0,1992-12-15,180.0,76.0,Argentina,Monterrey,Mexican Liga MX,1.0,77.0,78.0,10500000.0,50000.0,"LW, CAM, RM",Right,1.0,3.0,4.0,High/Medium,Lean,No,17600000.0,#Dribbler,LW,32.0,,2019-01-01,2020.0,,,80.0,72.0,74.0,82.0,48.0,71.0,,,,,,,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",72.0,73.0,67.0,76.0,66.0,86.0,75.0,73.0,68.0,79.0,77.0,83.0,85.0,70.0,75.0,76.0,71.0,77.0,70.0,74.0,65.0,31.0,68.0,75.0,54.0,73.0,,37.0,32.0,9.0,9.0,16.0,12.0,11.0,74+2,74+2,74+2,77+0,76+0,76+0,76+0,77+0,76+2,76+2,76+2,76+2,71+2,71+2,71+2,76+2,62+2,60+2,60+2,60+2,62+2,59+2,56+2,56+2,56+2,59+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
224933.0,https://sofifa.com/player/224933/kevin-lasagna/200002,K. Lasagna,Kevin Lasagna,26.0,1992-08-10,186.0,80.0,Italy,Udinese,Italian Serie A,1.0,77.0,78.0,10500000.0,20000.0,ST,Left,2.0,3.0,3.0,High/Medium,Lean,No,18600000.0,#Speedster,RS,15.0,,2017-01-14,2023.0,,,90.0,74.0,60.0,77.0,29.0,63.0,,,,,,,"Flair, Speed Dribbler (AI)",60.0,78.0,72.0,66.0,74.0,76.0,66.0,42.0,50.0,79.0,90.0,90.0,80.0,76.0,72.0,72.0,76.0,67.0,68.0,66.0,40.0,30.0,80.0,58.0,66.0,74.0,,20.0,18.0,8.0,14.0,13.0,15.0,15.0,76+2,76+2,76+2,75+0,76+0,76+0,76+0,75+0,72+2,72+2,72+2,73+2,63+2,63+2,63+2,73+2,54+2,48+2,48+2,48+2,54+2,51+2,44+2,44+2,44+2,51+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
140384.0,https://sofifa.com/player/140384/joao-alves-de-assis-silva/200002,Jô,João Alves de Assis Silva,32.0,1987-03-20,192.0,78.0,Brazil,Nagoya Grampus,Japanese J. League Division 1,1.0,77.0,77.0,7000000.0,10000.0,ST,Left,2.0,3.0,3.0,Medium/Low,Normal,Yes,8800000.0,,LS,7.0,,2018-01-03,2022.0,,,67.0,75.0,65.0,72.0,28.0,75.0,,,,,,,,64.0,78.0,80.0,67.0,74.0,73.0,62.0,66.0,56.0,76.0,62.0,71.0,67.0,73.0,51.0,78.0,69.0,69.0,89.0,67.0,50.0,32.0,79.0,72.0,72.0,82.0,,21.0,20.0,12.0,8.0,16.0,8.0,7.0,76+1,76+1,76+1,72+0,74+0,74+0,74+0,72+0,72+2,72+2,72+2,71+2,65+2,65+2,65+2,71+2,52+2,50+2,50+2,50+2,52+2,49+2,46+2,46+2,46+2,49+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
162369.0,https://sofifa.com/player/162369/vedad-ibisevic/200002,V. Ibišević,Vedad Ibišević,34.0,1984-08-06,188.0,83.0,Bosnia Herzegovina,Hertha BSC,German 1. Bundesliga,1.0,77.0,77.0,4700000.0,30000.0,ST,Right,2.0,3.0,3.0,Medium/Low,Normal,No,8000000.0,,ST,19.0,,2015-08-30,2020.0,,,41.0,78.0,68.0,72.0,41.0,70.0,,,,,,,,65.0,80.0,79.0,77.0,84.0,72.0,73.0,56.0,47.0,76.0,40.0,41.0,60.0,83.0,59.0,82.0,72.0,50.0,76.0,66.0,78.0,30.0,83.0,71.0,83.0,79.0,,29.0,22.0,16.0,12.0,13.0,14.0,16.0,76+1,76+1,76+1,70+0,74+0,74+0,74+0,70+0,72+2,72+2,72+2,68+2,66+2,66+2,66+2,68+2,52+2,55+2,55+2,55+2,52+2,50+2,54+2,54+2,54+2,50+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
164376.0,https://sofifa.com/player/164376/graziano-pelle/200002,G. Pellè,Graziano Pellè,33.0,1985-07-15,193.0,101.0,Italy,Shandong Luneng TaiShan FC,Chinese Super League,1.0,77.0,77.0,5500000.0,20000.0,ST,Right,3.0,4.0,3.0,High/Low,Normal,Yes,8500000.0,"#Aerial Threat, #Strength",ST,9.0,,2016-07-11,2020.0,,,48.0,76.0,64.0,63.0,34.0,85.0,,,,,,,Power Header,44.0,77.0,90.0,74.0,79.0,63.0,56.0,40.0,60.0,74.0,40.0,54.0,32.0,82.0,37.0,80.0,78.0,76.0,91.0,68.0,85.0,25.0,84.0,76.0,76.0,76.0,,33.0,33.0,15.0,12.0,14.0,13.0,9.0,76+1,76+1,76+1,66+0,73+0,73+0,73+0,66+0,70+3,70+3,70+3,67+3,68+3,68+3,68+3,67+3,51+3,56+3,56+3,56+3,51+3,49+3,53+3,53+3,53+3,49+3,striker,3.0,Tall and powerful strikers / Young and speed / aggressive / low skills but good heading
172937.0,https://sofifa.com/player/172937/glenn-murray/200002,G. Murray,Glenn Murray,35.0,1983-09-25,183.0,80.0,England,Brighton & Hove Albion,English Premier League,1.0,77.0,77.0,4100000.0,40000.0,ST,Right,1.0,3.0,2.0,Low/Medium,Lean,Yes,7700000.0,,ST,17.0,,2017-01-31,2020.0,,,31.0,78.0,61.0,67.0,42.0,72.0,,,,,,,Power Header,48.0,84.0,85.0,69.0,76.0,65.0,57.0,33.0,55.0,74.0,32.0,30.0,52.0,84.0,67.0,78.0,84.0,54.0,76.0,64.0,79.0,45.0,87.0,70.0,80.0,81.0,,29.0,23.0,15.0,16.0,14.0,7.0,10.0,75+2,75+2,75+2,66+0,71+0,71+0,71+0,66+0,69+2,69+2,69+2,64+2,66+2,66+2,66+2,64+2,50+2,56+2,56+2,56+2,50+2,48+2,55+2,55+2,55+2,48+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
183389.0,https://sofifa.com/player/183389/giovanni-sio/200002,G. Sio,Giovanni-Guy Yann Sio,30.0,1989-03-31,180.0,80.0,Ivory Coast,Gençlerbirliği SK,Turkish Süper Lig,1.0,77.0,77.0,8500000.0,20000.0,ST,Left,2.0,3.0,3.0,High/Low,Normal,No,17000000.0,,ST,13.0,,2019-07-12,2021.0,,,82.0,76.0,71.0,76.0,29.0,75.0,,,,,,,Speed Dribbler (AI),68.0,77.0,71.0,73.0,73.0,76.0,73.0,69.0,67.0,76.0,78.0,85.0,79.0,71.0,73.0,77.0,70.0,78.0,74.0,74.0,77.0,18.0,76.0,73.0,72.0,72.0,,18.0,12.0,15.0,9.0,10.0,15.0,16.0,76+1,76+1,76+1,75+0,76+0,76+0,76+0,75+0,75+2,75+2,75+2,75+2,68+2,68+2,68+2,75+2,54+2,53+2,53+2,53+2,54+2,50+2,46+2,46+2,46+2,50+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
183820.0,https://sofifa.com/player/183820/matthieu-dossevi/200002,M. Dossevi,Matthieu Dossevi,31.0,1988-02-12,172.0,64.0,Togo,Toulouse Football Club,French Ligue 1,1.0,77.0,77.0,8000000.0,30000.0,"RW, RM",Right,1.0,3.0,3.0,High/Medium,Normal,No,16000000.0,,RW,14.0,,2018-08-03,2020.0,,,79.0,68.0,77.0,79.0,36.0,59.0,,,,,,,"Speed Dribbler (AI), Technical Dribbler (AI)",82.0,64.0,54.0,78.0,62.0,80.0,72.0,71.0,70.0,78.0,79.0,79.0,77.0,74.0,76.0,71.0,76.0,68.0,58.0,71.0,45.0,32.0,76.0,76.0,68.0,68.0,,30.0,25.0,13.0,14.0,12.0,10.0,11.0,71+2,71+2,71+2,77+0,75+0,75+0,75+0,77+0,76+1,76+1,76+1,77+0,71+2,71+2,71+2,77+0,60+2,56+2,56+2,56+2,60+2,55+2,46+2,46+2,46+2,55+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
184089.0,https://sofifa.com/player/184089/mehdi-carcela-gonzalez/200002,M. Carcela-González,Mehdi Carcela-González,30.0,1989-07-01,176.0,67.0,Morocco,Standard de Liège,Belgian Jupiler Pro League,1.0,77.0,77.0,8500000.0,20000.0,"CAM, RW, LW",Left,2.0,3.0,4.0,High/Low,Lean,No,12800000.0,,RW,10.0,,2018-07-01,2020.0,,,85.0,74.0,73.0,83.0,34.0,58.0,,,,,,,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",78.0,72.0,35.0,72.0,70.0,84.0,81.0,71.0,69.0,82.0,90.0,80.0,89.0,72.0,80.0,77.0,87.0,67.0,54.0,77.0,47.0,39.0,74.0,69.0,65.0,84.0,,38.0,30.0,8.0,15.0,14.0,7.0,12.0,71+2,71+2,71+2,78+,76+0,76+0,76+0,78+,76+1,76+1,76+1,77+0,70+2,70+2,70+2,77+0,60+2,55+2,55+2,55+2,60+2,56+2,45+2,45+2,45+2,56+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
184858.0,https://sofifa.com/player/184858/alan-kardec-de-sousa-pereira-jr/200002,Alan Kardec,Alan Kardec de Souza Pereira Junior,30.0,1989-01-12,187.0,72.0,Brazil,Chongqing Dangdai Lifan FC SWM Team,Chinese Super League,1.0,77.0,77.0,8500000.0,15000.0,"ST, RW, LW",Right,1.0,3.0,3.0,Medium/Low,Normal,No,13200000.0,,ST,27.0,,2016-09-15,2020.0,,,73.0,76.0,64.0,71.0,34.0,74.0,,,,,,,Power Header,68.0,78.0,82.0,67.0,67.0,70.0,56.0,69.0,58.0,73.0,74.0,72.0,68.0,75.0,63.0,78.0,80.0,79.0,79.0,74.0,53.0,33.0,78.0,59.0,69.0,67.0,,29.0,24.0,7.0,16.0,12.0,10.0,9.0,76+1,76+1,76+1,72+0,73+0,73+0,73+0,72+0,70+2,70+2,70+2,71+2,65+2,65+2,65+2,71+2,55+2,52+2,52+2,52+2,55+2,53+2,49+2,49+2,49+2,53+2,striker,1.0,"Experiment strikers / low skills and low speed / Tall, heavy and powerful"
